problema,algoritmo,run,seed,f1,f2,f3
MW1,NSGA-II,0,42,6.152089527425124e-07,1.18329431512082,
MW1,NSGA-II,0,42,0.9978636134708483,0.153078624189044,
MW1,NSGA-II,0,42,0.9902797925167527,0.15949818277886896,
MW1,NSGA-II,0,42,0.8589650926303972,0.271241562093038,
MW1,NSGA-II,0,42,0.7929260779119585,0.32741327724871766,
MW1,NSGA-II,0,42,0.673890966647202,0.4285906399377309,
MW1,NSGA-II,0,42,0.4860974065604157,0.5882332750603266,
MW1,NSGA-II,0,42,0.5986397216526486,0.4924760828600217,
MW1,NSGA-II,0,42,0.4037815101696289,0.658030134445642,
MW1,NSGA-II,0,42,0.29928385188633105,0.7470673974978922,
MW1,NSGA-II,0,42,8.390661960402772e-07,1.1820887326180236,
MW1,NSGA-II,0,42,0.00011076971186574011,1.0011946951936919,
MW1,NSGA-II,0,42,0.11495473031443768,0.9034902915199051,
MW1,NSGA-II,0,42,0.20743675313776275,0.8250036524179938,
MW1,NSGA-II,0,42,0.6529467264309375,0.44603482928618465,
MW1,NSGA-II,0,42,0.6150128413644943,0.47862093608064493,
MW1,NSGA-II,0,42,0.08118929616015147,0.9322856660744879,
MW1,NSGA-II,0,42,0.6631279753441842,0.4377075817152875,
MW1,NSGA-II,0,42,0.60510161048688,0.4869866452817228,
MW1,NSGA-II,0,42,0.2317888848781325,0.8043302424015147,
MW1,NSGA-II,0,42,0.08953190005432954,0.9252162724512637,
MW1,NSGA-II,0,42,0.2813556789812921,0.7623270735576841,
MW1,NSGA-II,0,42,0.8420495188762713,0.28561046581698796,
MW1,NSGA-II,0,42,0.07510260805282482,0.9374514587984484,
MW1,NSGA-II,0,42,0.23889096531009124,0.7981824118300916,
MW1,NSGA-II,0,42,0.06883984811646654,0.9427068245348131,
MW1,NSGA-II,0,42,0.270164436613736,0.7716691845297388,
MW1,NSGA-II,0,42,0.21560440094939287,0.8180887313964951,
MW1,NSGA-II,0,42,0.25764178819442896,0.7822680333606339,
MW1,NSGA-II,0,42,0.8492696570484327,0.27945716561668665,
MW1,NSGA-II,0,42,0.46070334059434914,0.6096730492280418,
MW1,NSGA-II,0,42,0.4677805960732384,0.6037337978765887,
MW1,NSGA-II,0,42,0.045594425158052954,0.9625674085053696,
MW1,NSGA-II,0,42,0.27548994012314576,0.7671143980437182,
MW1,NSGA-II,0,42,0.6411906146833495,0.4563013116884507,
MW1,NSGA-II,0,42,0.4167953086955384,0.6471368104617183,
MW1,NSGA-II,0,42,0.4813820087486883,0.5922022158421237,
MW1,NSGA-II,0,42,0.2436832727063628,0.7942161719296774,
MW1,NSGA-II,0,42,0.0529122324341745,0.9564351486537634,
MW1,NSGA-II,0,42,0.22496762846660778,0.8101741152146973,
MW1,NSGA-II,0,42,0.6289968409170632,0.46672440562627404,
MW1,NSGA-II,0,42,0.1088889137855748,0.9086642216653102,
MW1,NSGA-II,0,42,0.4235261646600117,0.6413378455573019,
MW1,NSGA-II,0,42,0.8368427876705038,0.2900366827949971,
MW1,NSGA-II,0,42,0.6232635910660626,0.4715638061673466,
MW1,NSGA-II,0,42,0.8325612634374019,0.2936832324265125,
MW1,NSGA-II,0,42,0.2880560340666081,0.7565256774738766,
MW1,NSGA-II,0,42,0.004148614400451056,0.9978026913350777,
MW1,NSGA-II,0,42,0.40833706743906323,0.6541690592930677,
MW1,NSGA-II,0,42,0.8035815329825104,0.3182592354245959,
MW1,NSGA-II,0,42,0.4545558275149027,0.6150017564664613,
MW1,NSGA-II,0,42,0.2520327813558434,0.7871668755975959,
MW1,NSGA-II,0,42,0.8097128918051688,0.3130692931028545,
MW1,NSGA-II,0,42,0.29638075733344504,0.749388586608603,
MW1,NSGA-II,0,42,0.827430804175944,0.2979760328807452,
MW1,NSGA-II,0,42,0.42631579977784284,0.638880506044863,
MW1,NSGA-II,0,42,0.41294648394994726,0.6502441448585814,
MW1,NSGA-II,0,42,0.29067163711865585,0.7542923829584911,
MW1,NSGA-II,0,42,0.24895812513080254,0.7896450626540308,
MW1,NSGA-II,0,42,0.06346985160507934,0.9474110181712371,
MW1,NSGA-II,0,42,0.619608541870225,0.47473106997146336,
MW1,NSGA-II,0,42,0.034309142804981485,0.9722502287622901,
MW1,NSGA-II,0,42,0.4757447260353259,0.5968888545580058,
MW1,NSGA-II,0,42,0.20822735220537808,0.8242831658491736,
MW1,NSGA-II,0,42,0.6359239437898762,0.46072904419116173,
MW1,NSGA-II,0,42,0.6694498658027267,0.4360865972680461,
MW1,NSGA-II,0,42,0.7981142144249237,0.32401454168485655,
MW1,NSGA-II,0,42,0.060589553161124465,0.9498004900032713,
MW1,NSGA-II,0,42,0.8164308422984368,0.307380501533471,
MW1,NSGA-II,0,42,0.09577524003518842,0.919858961030402,
MW1,NSGA-II,0,42,0.055596775431256115,0.9540374411680297,
MW1,NSGA-II,0,42,0.017961125325551025,0.9860397316337312,
MW1,NSGA-II,0,42,0.9968123836553999,0.15507309974942415,
MW1,NSGA-II,0,42,0.8200210618057793,0.3043984480097999,
MW1,NSGA-II,0,42,0.8240164404346831,0.3009649080490899,
MW1,NSGA-II,0,42,0.03912422661923021,0.9681250164478313,
MW1,NSGA-II,0,42,0.009537648320305181,0.9931627382334095,
MW1,NSGA-II,0,42,0.10255053116534124,0.9141516733262597,
MW1,NSGA-II,0,42,0.02279189096946796,0.9819956918339301,
MW1,NSGA-II,0,42,0.4477503651793373,0.620704831662524,
MW1,NSGA-II,0,42,0.6330586644350167,0.46317640900982987,
MW1,NSGA-II,0,42,0.2638796059888881,0.7769591021134891,
MW1,NSGA-II,0,42,0.8122002380744063,0.31100547434971754,
MW1,NSGA-II,0,42,0.6468165938443879,0.4515178756152684,
MW1,NSGA-II,0,42,0.43197688872260986,0.6341484134169265,
MW1,NSGA-II,0,42,0.4455893924918521,0.622624320169135,
MW1,NSGA-II,0,42,0.43713340184046445,0.6297955665793643,
MW1,NSGA-II,0,42,0.041702572941634486,0.9658638496723891,
MW1,NSGA-II,0,42,0.6007876156056411,0.4906529575093788,
MW1,NSGA-II,0,42,0.10319581789031207,0.9135560321155153,
MW1,NSGA-II,0,42,0.015153727514685855,0.9883870300001474,
MW1,NSGA-II,0,42,0.2197750496314414,0.8144706548229333,
MW1,NSGA-II,0,42,0.6478929244267235,0.4506338541004953,
MW1,NSGA-II,0,42,0.26340701026470115,0.7773327836283732,
MW1,NSGA-II,0,42,0.45649486629335134,0.6133021268121921,
MW1,NSGA-II,0,42,0.11289026772459654,0.9053118900974018,
MW1,NSGA-II,0,42,0.8007525645310805,0.32065917761516455,
MW1,NSGA-II,0,42,0.44058053045431356,0.6267680702744851,
MW1,NSGA-II,0,42,0.011547481139654814,0.9914420529322537,
MW1,NSGA-II,0,42,0.47199370970184673,0.6002035547699694,
MW1,NSGA-II,1,43,1.6066342740367295e-08,1.1824181681456187,
MW1,NSGA-II,1,43,0.6733397164988548,0.4281446389874084,
MW1,NSGA-II,1,43,0.5980997775461151,0.4922577524949233,
MW1,NSGA-II,1,43,0.48511453887627676,0.5878283694640996,
MW1,NSGA-II,1,43,0.40364658048103963,0.6574357415905211,
MW1,NSGA-II,1,43,0.29880267823783013,0.7464296699820671,
MW1,NSGA-II,1,43,0.11460352301668136,0.9032882815029063,
MW1,NSGA-II,1,43,0.20694957985459686,0.8244152527580574,
MW1,NSGA-II,1,43,0.00026288653194013467,1.0002030236801247,
MW1,NSGA-II,1,43,4.8314166569933734e-06,1.182101533284515,
MW1,NSGA-II,1,43,0.08207069682384559,0.9304458139794055,
MW1,NSGA-II,1,43,0.6432863131241381,0.4536659616411389,
MW1,NSGA-II,1,43,0.41049654462637436,0.6522764303244891,
MW1,NSGA-II,1,43,0.09041414933511399,0.9237607470907654,
MW1,NSGA-II,1,43,0.6504453260834324,0.44771491190914386,
MW1,NSGA-II,1,43,0.07606814287720226,0.9358089950331655,
MW1,NSGA-II,1,43,0.2107726649622057,0.8212905878606362,
MW1,NSGA-II,1,43,0.6683000928998153,0.43254985327362677,
MW1,NSGA-II,1,43,0.28274946841981996,0.7601366456749167,
MW1,NSGA-II,1,43,0.02433408100879536,0.9805564828248112,
MW1,NSGA-II,1,43,0.07171866331828018,0.9392398510990901,
MW1,NSGA-II,1,43,0.03546749331386567,0.9702733074358837,
MW1,NSGA-II,1,43,0.10192071091157398,0.9136860641616092,
MW1,NSGA-II,1,43,0.09529751293359193,0.9193980197684215,
MW1,NSGA-II,1,43,0.6537514190785636,0.4446888843885328,
MW1,NSGA-II,1,43,0.6091564528872164,0.4826178509297618,
MW1,NSGA-II,1,43,0.22581295873342871,0.8084721554630634,
MW1,NSGA-II,1,43,0.66223749918818,0.4375714865299403,
MW1,NSGA-II,1,43,0.42638155505042474,0.6380148062120016,
MW1,NSGA-II,1,43,0.25152324774145834,0.7864278051353631,
MW1,NSGA-II,1,43,0.0519716272218948,0.9563043356775657,
MW1,NSGA-II,1,43,0.6160056135745886,0.476647631444422,
