problema,algoritmo,run,seed,f1,f2,f3
Truss2D,PI-NSGA-II,0,42,0.0040550331716342845,99012.2574625564,
Truss2D,PI-NSGA-II,0,42,0.05363558511454002,8432.740437841612,
Truss2D,PI-NSGA-II,0,42,0.04519446059635429,8865.0643464872,
Truss2D,PI-NSGA-II,0,42,0.0425028303770601,9428.191740561819,
Truss2D,PI-NSGA-II,0,42,0.030862379075544455,13189.139522877334,
Truss2D,PI-NSGA-II,0,42,0.02947316385731718,13597.242627327756,
Truss2D,PI-NSGA-II,0,42,0.032268476030373465,12476.558665017825,
Truss2D,PI-NSGA-II,0,42,0.018439360402237898,21727.090364969292,
Truss2D,PI-NSGA-II,0,42,0.006726419455943929,59690.870255459995,
Truss2D,PI-NSGA-II,0,42,0.012279169561485281,32589.19992756915,
Truss2D,PI-NSGA-II,0,42,0.019523506941255764,20576.209048303157,
Truss2D,PI-NSGA-II,0,42,0.047549042924187046,8715.011838075956,
Truss2D,PI-NSGA-II,0,42,0.004806651555317865,84573.83688970817,
Truss2D,PI-NSGA-II,0,42,0.004376413501724175,91589.95326474216,
Truss2D,PI-NSGA-II,0,42,0.004300764315967443,93279.77162029516,
Truss2D,PI-NSGA-II,0,42,0.02858823591753682,14182.155290006021,
Truss2D,PI-NSGA-II,0,42,0.005775050167982448,70081.88265506933,
Truss2D,PI-NSGA-II,0,42,0.007020079369625173,57551.17270295092,
Truss2D,PI-NSGA-II,0,42,0.0049380175568965,81932.00829324452,
Truss2D,PI-NSGA-II,0,42,0.04966892899653105,8552.375976941436,
Truss2D,PI-NSGA-II,0,42,0.048617184534723544,8575.886431953277,
Truss2D,PI-NSGA-II,0,42,0.05254753249916045,8432.740745623782,
Truss2D,PI-NSGA-II,0,42,0.011415418568492534,35695.796025156655,
Truss2D,PI-NSGA-II,0,42,0.008098348220840136,51190.71601912102,
Truss2D,PI-NSGA-II,0,42,0.005943655172782785,68351.01501776831,
Truss2D,PI-NSGA-II,0,42,0.017876719060559,22454.01275450856,
Truss2D,PI-NSGA-II,0,42,0.00911314117886179,44171.22357453514,
Truss2D,PI-NSGA-II,0,42,0.005744145491457065,72233.58691084727,
Truss2D,PI-NSGA-II,0,42,0.006393966868133228,63920.181940603805,
Truss2D,PI-NSGA-II,0,42,0.02288118158987275,17669.743995862365,
Truss2D,PI-NSGA-II,0,42,0.004210002725513148,95662.30751971035,
Truss2D,PI-NSGA-II,0,42,0.01290280725294807,31722.73254041406,
Truss2D,PI-NSGA-II,0,42,0.009882517560677775,40550.52790083953,
Truss2D,PI-NSGA-II,0,42,0.020087352754700194,20156.6793069319,
Truss2D,PI-NSGA-II,0,42,0.004154603709495782,96729.89161437716,
Truss2D,PI-NSGA-II,0,42,0.014731397208661495,27909.116376162587,
Truss2D,PI-NSGA-II,0,42,0.006013922993886982,66666.77110171579,
Truss2D,PI-NSGA-II,0,42,0.024945421649783354,16281.768757573536,
Truss2D,PI-NSGA-II,0,42,0.016117596772494906,25230.784077864126,
Truss2D,PI-NSGA-II,0,42,0.016553160980513324,24249.974239055067,
Truss2D,PI-NSGA-II,0,42,0.01562707220056378,26129.28078725944,
Truss2D,PI-NSGA-II,0,42,0.040611900649745,10051.478027661175,
Truss2D,PI-NSGA-II,0,42,0.02106630811994991,19014.73020335041,
Truss2D,PI-NSGA-II,0,42,0.025546973861178643,15682.049590275694,
Truss2D,PI-NSGA-II,0,42,0.03691554166267931,10873.753192171107,
Truss2D,PI-NSGA-II,0,42,0.006235197900808835,65300.2881396942,
Truss2D,PI-NSGA-II,0,42,0.03967587828068889,10196.827846229586,
Truss2D,PI-NSGA-II,0,42,0.015166100819551838,27028.782714986402,
Truss2D,PI-NSGA-II,0,42,0.00844791207207033,47829.217833612325,
Truss2D,PI-NSGA-II,0,42,0.010427820708900939,38489.786945247666,
Truss2D,PI-NSGA-II,0,42,0.02380037249159869,17010.91493426224,
Truss2D,PI-NSGA-II,0,42,0.022285853281939105,18463.212812349648,
Truss2D,PI-NSGA-II,0,42,0.005468892855122882,73295.02960496233,
Truss2D,PI-NSGA-II,0,42,0.051442038995328614,8434.62550323135,
Truss2D,PI-NSGA-II,0,42,0.02684395827531625,14986.749941454482,
Truss2D,PI-NSGA-II,0,42,0.004668343289966688,87255.93528937653,
Truss2D,PI-NSGA-II,0,42,0.026449806155076937,15565.481524763523,
Truss2D,PI-NSGA-II,0,42,0.03887106217174637,10303.599649180534,
Truss2D,PI-NSGA-II,0,42,0.004598971303815335,89423.4922298003,
Truss2D,PI-NSGA-II,0,42,0.01028053116699032,39360.727682602344,
Truss2D,PI-NSGA-II,0,42,0.007479387781129461,54554.7221758576,
Truss2D,PI-NSGA-II,0,42,0.004694679716496088,85972.97361073463,
Truss2D,PI-NSGA-II,0,42,0.020834929335375493,19297.17997263138,
Truss2D,PI-NSGA-II,0,42,0.014290051157476977,29060.46247919296,
Truss2D,PI-NSGA-II,0,42,0.007116446020588432,56296.203175603456,
Truss2D,PI-NSGA-II,0,42,0.024163896448641635,16734.240504498317,
Truss2D,PI-NSGA-II,0,42,0.007674748729841441,52881.33059076413,
Truss2D,PI-NSGA-II,0,42,0.009550942975482084,42340.57517342974,
Truss2D,PI-NSGA-II,0,42,0.03310029980982508,12384.301391886524,
Truss2D,PI-NSGA-II,0,42,0.006629783026377225,61608.00879396817,
Truss2D,PI-NSGA-II,0,42,0.0064634540814302414,61960.485386008695,
Truss2D,PI-NSGA-II,0,42,0.0051850186987746315,79170.15180973877,
Truss2D,PI-NSGA-II,0,42,0.036311884100249076,11314.010693115388,
Truss2D,PI-NSGA-II,0,42,0.011768076488581842,34239.88866303959,
Truss2D,PI-NSGA-II,0,42,0.035033394314655276,11452.443830687178,
Truss2D,PI-NSGA-II,0,42,0.03811751569587458,10608.335960883487,
Truss2D,PI-NSGA-II,0,42,0.010996615883928633,37302.564791140205,
Truss2D,PI-NSGA-II,0,42,0.013960783999581578,29381.56442681514,
Truss2D,PI-NSGA-II,0,42,0.013215762386678168,30588.427450101186,
Truss2D,PI-NSGA-II,0,42,0.013486628278341605,30215.1219489346,
Truss2D,PI-NSGA-II,0,42,0.04624787997168875,8752.790195906897,
Truss2D,PI-NSGA-II,0,42,0.00507066745837988,80981.80874692189,
Truss2D,PI-NSGA-II,0,42,0.00869931536514553,46400.218477753355,
Truss2D,PI-NSGA-II,0,42,0.008191947101086268,49094.194446178706,
Truss2D,PI-NSGA-II,0,42,0.035191411025358034,11388.50686790616,
Truss2D,PI-NSGA-II,0,42,0.007837482518872093,52393.20897393012,
Truss2D,PI-NSGA-II,0,42,0.005194817610879113,77189.36745369261,
