problema,algoritmo,run,seed,f1,f2,f3
Truss2D,NSGA-II,0,42,0.0040369904138444785,99989.43828818515,
Truss2D,NSGA-II,0,42,0.05587869854894195,8432.74042711583,
Truss2D,NSGA-II,0,42,0.047864684457804854,8605.765358276924,
Truss2D,NSGA-II,0,42,0.05025384225404145,8482.935669559323,
Truss2D,NSGA-II,0,42,0.010921276121048078,36913.88027739473,
Truss2D,NSGA-II,0,42,0.015895499444218884,25364.516173687556,
Truss2D,NSGA-II,0,42,0.014834610215172865,27350.708272360618,
Truss2D,NSGA-II,0,42,0.005169889926140814,78875.90801386499,
Truss2D,NSGA-II,0,42,0.04624716234859187,8816.131550730779,
Truss2D,NSGA-II,0,42,0.01758093457462248,22826.01281711961,
Truss2D,NSGA-II,0,42,0.024011137299161656,16983.486184632933,
Truss2D,NSGA-II,0,42,0.022122685337005347,18219.869960000204,
Truss2D,NSGA-II,0,42,0.022847701621908887,17762.857908159833,
Truss2D,NSGA-II,0,42,0.03189830285946686,12554.83347353594,
Truss2D,NSGA-II,0,42,0.010386012003222485,39451.78798555332,
Truss2D,NSGA-II,0,42,0.030621279763282862,13108.016131272363,
Truss2D,NSGA-II,0,42,0.05336886025557417,8432.740427115887,
Truss2D,NSGA-II,0,42,0.007084585733371878,57667.19493423015,
Truss2D,NSGA-II,0,42,0.004787340194346001,84639.88223987713,
Truss2D,NSGA-II,0,42,0.041164495337905664,9813.6915251017,
Truss2D,NSGA-II,0,42,0.009850206886015431,41666.63367360246,
Truss2D,NSGA-II,0,42,0.004938983753010266,81099.10827233898,
Truss2D,NSGA-II,0,42,0.025339978988617104,15975.707295320855,
Truss2D,NSGA-II,0,42,0.005246283504620742,76629.05922973334,
Truss2D,NSGA-II,0,42,0.0181784906713155,22017.271261966896,
Truss2D,NSGA-II,0,42,0.009576881724353675,43321.13605463619,
Truss2D,NSGA-II,0,42,0.01687842035532726,24359.514959061744,
Truss2D,NSGA-II,0,42,0.005578535630994749,72533.4945753763,
Truss2D,NSGA-II,0,42,0.00723506056956363,55747.364670641124,
Truss2D,NSGA-II,0,42,0.0064063455552210834,63731.50943521699,
Truss2D,NSGA-II,0,42,0.00826817536063017,48446.61699382216,
Truss2D,NSGA-II,0,42,0.006108969829426328,66536.75899319863,
Truss2D,NSGA-II,0,42,0.004870589030185375,82580.64091697303,
Truss2D,NSGA-II,0,42,0.004198247449966509,95564.971182605,
Truss2D,NSGA-II,0,42,0.0044076138516601585,90942.41516877414,
Truss2D,NSGA-II,0,42,0.009086902091365597,44333.05822025584,
Truss2D,NSGA-II,0,42,0.03972048207265669,10217.362495546035,
Truss2D,NSGA-II,0,42,0.02648748490895462,15450.155020640173,
Truss2D,NSGA-II,0,42,0.05219414591011606,8432.740427116036,
